record_id,timestamp,charge_point_id,user_id,session_token,session_start_ip,current_request_ip,ip_change_count,concurrent_sessions,session_duration_seconds,device_type,user_agent,failed_auth_attempts,geo_location_match,token_age_seconds,is_token_expired,session_fixation_detected,cookie_secure_flag,same_device_fingerprint,request_frequency_per_minute,anomaly_type,label
594,2025-01-29 00:19:16,CP-0046,USER-00030,5a205761d9769486d7d42b7b77b3179a,192.168.1.253,192.168.1.253,0,2,2058,mobile_app,EVCharge-App/3.2.1 (iOS),1,1,1078,0,0,1,1,1.7703047430901733,none,0
595,2025-01-10 16:26:03,CP-0024,USER-00097,9a2f2c42baf2dfbef7fc0da8ffa1695a,192.168.1.102,192.168.1.102,0,2,5097,iot_device,OCPP-Client/1.6.0,1,1,2350,0,0,1,1,2.2836012329257365,none,0
596,2025-12-16 16:59:50,CP-0034,USER-00119,8b8f864897108b0eb98c86c4f4e69e74,10.0.0.79,10.0.0.79,0,2,4670,mobile_app,EVCharge-App/3.2.1 (Android),1,1,1797,0,0,1,1,3.667393166786236,none,0
597,2025-12-16 01:20:07,CP-0039,USER-00033,ac145869643e37c13166a1dceb40179c,192.168.1.134,23.129.64.45,3,1,561931,ocpp_client,OCPP-Client/1.6.0,0,0,1079,0,0,1,1,4.628376309196466,ip_mismatch,1
598,2025-09-15 14:05:30,CP-0014,USER-00143,e003b486cc6b708fc7acf512842c3475,10.0.0.10,10.0.0.10,0,2,6199,ocpp_client,ChargingStation-Monitor/2.0,1,1,3592,0,0,1,1,3.642993189392288,none,0
599,2025-02-20 20:14:31,CP-0016,USER-00173,ba60e37f3ecfb099b28a362affa90207,172.16.0.127,172.16.0.127,0,1,387817,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,554,0,0,1,0,3.1957839331872693,cross_device_theft,1
600,2025-12-06 07:36:26,CP-0039,USER-00085,2e973b73a59dfee1b11a85a1c797ee94,172.16.0.147,172.16.0.147,0,1,320009,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,2677,0,0,1,0,3.5869172651800216,cross_device_theft,1
601,2025-11-26 16:45:12,CP-0005,USER-00125,f9e06af8fa664c206e458da867fab533,172.16.0.137,172.16.0.137,0,1,426203,web_browser,ChargingStation-Monitor/2.0,4,1,155267,1,0,1,1,2.3667037012302705,session_replay,1
602,2025-10-17 19:05:34,CP-0003,USER-00074,abfedea7bef8e75046b1d88f12fafac1,172.16.0.29,172.16.0.29,0,1,1711,iot_device,EVCharge-App/3.2.1 (Android),0,1,2335,0,0,1,1,1.6970572105364967,none,0
603,2025-10-29 08:28:01,CP-0033,USER-00184,bd89992f571af9a38a535092d0968822,192.168.1.81,10.0.0.199,11,1,7,api_client,ChargingStation-Monitor/2.0,0,0,797,0,0,1,1,1.7549377715007144,ip_mismatch,1
604,2025-08-29 00:22:59,CP-0037,USER-00034,fc5f33aaa8a174df6f9825e94280cf57,10.0.0.62,10.0.0.62,0,1,302279,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,2960,0,0,1,0,0.5202039689206616,cross_device_theft,1
605,2025-08-20 11:55:16,CP-0003,USER-00158,75bfafe25516f8db7dcc0d051ad577e3,172.16.0.207,172.16.0.207,0,1,2417,mobile_app,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,3062,0,0,1,1,3.0071045355869788,none,0
606,2025-08-30 06:53:54,CP-0038,USER-00091,20a2cd13d17e46f63556833c333a24ac,172.16.0.123,172.16.0.123,0,1,1226,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,919,0,0,1,1,3.8760541634774297,none,0
607,2025-05-18 12:20:48,CP-0035,USER-00044,f7ca8213eace2af4d49dbc7e990265e6,172.16.0.21,172.16.0.21,0,2,404,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,3258,0,0,1,1,1.6949976914053735,none,0
608,2025-06-28 20:42:44,CP-0005,USER-00022,b894db69e20b6197b8ca2a4a8a6693d6,172.16.0.189,172.16.0.189,0,2,770,ocpp_client,EVCharge-App/3.2.1 (Android),0,1,2384,0,0,1,1,3.9669354906384213,none,0
609,2025-07-29 17:19:21,CP-0002,USER-00158,30f0ce7f8d4a8958e9dda931cfd45b99,10.0.0.247,10.0.0.247,0,2,2771,ocpp_client,ChargingStation-Monitor/2.0,1,1,3387,0,0,1,1,3.4723778419106575,none,0
610,2025-06-13 09:10:04,CP-0047,USER-00128,4c1e669cf08d63dfeb618f41e993e2a9,10.0.0.50,10.0.0.50,0,2,4585,iot_device,EVCharge-App/3.2.1 (Android),1,1,307,0,0,1,1,3.6803330695513594,none,0
611,2025-01-07 06:02:06,CP-0005,USER-00147,3e1694ed816df1d81edaccf4fdaafb2a,172.16.0.137,172.16.0.137,0,1,2,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2,1,388198,1,0,1,1,2.4348595281751177,session_replay,1
612,2025-05-19 07:04:28,CP-0044,USER-00058,cb2a6a3f16380cd85ed503d23730d4a0,192.168.1.221,192.168.1.221,0,2,4932,ocpp_client,EVCharge-App/3.2.1 (iOS),0,1,254,0,0,1,1,1.3078890812707387,none,0
613,2025-09-13 10:53:24,CP-0036,USER-00022,92906525a44980ce07c3f1c156474a59,10.0.0.168,185.220.100.176,3,1,9,mobile_app,OCPP-Client/1.6.0,0,0,200,0,0,1,1,3.848294863727668,geo_location_anomaly,1
614,2025-03-30 19:20:11,CP-0017,USER-00107,8cf4daddaa748585c42293596eec61c2,192.168.1.64,192.168.1.64,0,1,431,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,2591,0,0,1,1,1.765954497738493,none,0
615,2025-10-27 15:31:13,CP-0031,USER-00009,6fc0d9133b3a85cb986bcdc1b315f64e,10.0.0.170,10.0.0.170,0,1,3443,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,2222,0,0,1,1,4.658597352192834,none,0
616,2025-07-05 09:51:53,CP-0013,USER-00140,9d860cbb126b9dcf9addccbff1fb13ab,192.168.1.221,192.168.1.221,0,1,4624,mobile_app,EVCharge-App/3.2.1 (iOS),0,1,371,0,0,1,1,0.8055621959188142,none,0
617,2025-06-02 23:29:22,CP-0004,USER-00044,c9bb69261dbb902c371bc1d15aac5621,192.168.1.114,192.168.1.114,0,2,1871,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,906,0,0,1,1,3.2290762929978927,none,0
618,2025-05-30 07:22:50,CP-0045,USER-00163,92abf75dee644f9b35545a3ce889128f,10.0.0.111,10.0.0.111,0,2,2869,iot_device,ChargingStation-Monitor/2.0,0,1,1887,0,0,1,1,3.2569516665033342,none,0
619,2025-09-13 16:10:44,CP-0044,USER-00147,ddecef59c275383148baa14690cb9413,192.168.1.206,192.168.1.206,0,2,4375,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3585,0,0,1,1,1.0659650350555552,none,0
620,2025-05-19 22:12:30,CP-0045,USER-00132,31fde6c640fd39f51257b9e19af21c3d,10.0.0.100,185.220.100.205,5,1,2,web_browser,OCPP-Client/1.6.0,0,0,1897,0,0,1,1,4.065488441269918,ip_mismatch,1
621,2025-07-03 18:52:09,CP-0010,USER-00083,e6e87a310875f7d2c9e223391ce7769d,10.0.0.132,10.0.0.132,0,1,2575,mobile_app,EVCharge-App/3.2.1 (Android),1,1,2990,0,0,1,1,2.9260434881557282,none,0
622,2025-12-29 02:40:18,CP-0039,USER-00160,55f4ddb14cdbf5303f14dbcf61a37caf,192.168.1.111,192.168.1.111,0,1,3,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,744,0,0,1,0,3.347497612270811,cross_device_theft,1
623,2025-02-01 01:45:17,CP-0046,USER-00101,cd53aee21b82af145d8c3430c8efaf40,10.0.0.83,10.0.0.83,0,1,646,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,2888,0,0,1,1,1.6939946916243889,none,0
624,2025-11-21 06:29:10,CP-0041,USER-00094,bcae5c72c62da6b70c88977768c14c8f,192.168.1.115,192.168.1.115,0,1,6408,mobile_app,OCPP-Client/1.6.0,1,1,1184,0,0,1,1,4.480084716961445,none,0
625,2025-04-11 06:14:57,CP-0043,USER-00168,ae74981d819ba495f0a41ae965ef522f,172.16.0.176,45.95.168.245,3,1,2,api_client,EVCharge-App/3.2.1 (Android),0,0,277,0,0,1,1,3.7079709209122984,geo_location_anomaly,1
626,2025-04-08 16:31:45,CP-0050,USER-00011,cd8e773bf3d04f298622c415aff47820,10.0.0.97,10.0.0.97,0,1,4361,iot_device,ChargingStation-Monitor/2.0,0,1,524,0,0,1,1,4.726491056810003,none,0
627,2025-11-18 11:08:43,CP-0048,USER-00184,71c4e3c3758f57efb7a67893840a832c,192.168.1.45,192.168.1.45,0,2,4755,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,3289,0,0,1,1,2.5219098742679735,none,0
628,2025-02-18 17:35:37,CP-0032,USER-00054,bf8fb56639e857ce4ec831abeabb2eab,10.0.0.223,10.0.0.223,0,2,6257,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,3456,0,0,1,1,4.24423562504105,none,0
629,2025-08-16 03:20:33,CP-0004,USER-00198,288ff84240b298956a26e2ce4a3e299f,172.16.0.192,192.168.1.96,13,1,113612,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,0,1284,0,0,1,1,4.26487313756764,ip_mismatch,1
630,2025-12-13 21:08:17,CP-0012,USER-00175,4f6761ce9c9a3933a45f8573abeedf7c,172.16.0.167,172.16.0.167,0,1,350,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,1689,0,0,1,1,2.7656702035471192,none,0
631,2025-12-03 20:51:03,CP-0045,USER-00059,cfad7b2ad598e6b99e1c6a7f84c7f6ba,192.168.1.98,192.168.1.98,0,2,5981,ocpp_client,EVCharge-App/3.2.1 (Android),1,1,1709,0,0,1,1,4.330816658908589,none,0
632,2025-12-08 00:04:24,CP-0040,USER-00094,6eb2552074339a0f270c9b7c5571fe7f,10.0.0.120,10.0.0.120,0,1,591352,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,0,3187,0,0,1,0,1.227056834535396,cross_device_theft,1
633,2025-10-13 10:41:22,CP-0020,USER-00158,eca1b7169da57af6373f9b0aa445c5a5,172.16.0.36,172.16.0.36,0,2,4778,iot_device,EVCharge-App/3.2.1 (iOS),1,1,2611,0,0,1,1,3.514950439593039,none,0
634,2025-12-17 21:27:36,CP-0003,USER-00197,e152ae8dc7d9137dea9c06e0d552db56,10.0.0.133,10.0.0.133,0,1,4203,ocpp_client,EVCharge-App/3.2.1 (Android),1,1,1754,0,0,1,1,0.7097122153299614,none,0
635,2025-03-21 01:41:41,CP-0043,USER-00143,da7dbb6b18156ad72b6c017d48f73a5e,192.168.1.58,192.168.1.58,0,1,3186,ocpp_client,EVCharge-App/3.2.1 (iOS),0,1,72,0,0,1,1,2.9374205759306884,none,0
636,2025-04-04 09:40:21,CP-0009,USER-00018,33d99e0459f81183593088aca49fae2b,172.16.0.203,172.16.0.203,0,1,198633,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),5,1,283634,1,0,1,1,3.4327644685370835,session_replay,1
637,2025-04-25 22:45:33,CP-0023,USER-00198,c5de552d38d984c3d6134fb6b500c757,172.16.0.178,172.16.0.178,0,2,5117,ocpp_client,OCPP-Client/1.6.0,0,1,1193,0,0,1,1,3.8279997350505752,none,0
638,2025-04-13 21:48:30,CP-0021,USER-00100,e6d118e83a40281990c75461cbfac779,10.0.0.253,10.0.0.253,0,1,326,ocpp_client,OCPP-Client/1.6.0,0,1,579,0,0,1,1,3.65985349902863,none,0
639,2025-03-06 12:22:34,CP-0041,USER-00171,8eb6e00149a104a86befdfe23669a614,192.168.1.42,192.168.1.42,0,1,6300,ocpp_client,ChargingStation-Monitor/2.0,1,1,845,0,0,1,1,2.0488983227291833,none,0
640,2025-06-26 21:40:04,CP-0037,USER-00072,bcd2c6f18322c32af290458293c40f76,10.0.0.116,10.0.0.116,0,2,4978,web_browser,ChargingStation-Monitor/2.0,0,1,643,0,0,1,1,4.964183400718644,none,0
641,2025-03-30 22:32:53,CP-0003,USER-00016,16807a06c407f896f77becc669009577,10.0.0.247,45.95.168.79,0,1,2,api_client,Unknown-Browser/1.0,0,1,563,0,0,0,0,4.925327346941584,cookie_hijacking,1
642,2025-02-22 00:34:47,CP-0012,USER-00111,b9be76d8abd9d4e195ad37578b97de6e,192.168.1.251,192.168.1.251,0,2,5903,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1343,0,0,1,1,1.8389656942836214,none,0
643,2025-11-10 01:05:37,CP-0009,USER-00072,034f59d2f3189df0219b29ed0c07090c,10.0.0.204,10.0.0.204,0,2,1512,api_client,EVCharge-App/3.2.1 (Android),0,1,2422,0,0,1,1,4.388102863607132,none,0
644,2025-09-24 21:30:07,CP-0020,USER-00049,8c6ea5e107c9656c71faaea6be19ad28,172.16.0.112,172.16.0.112,0,1,4429,ocpp_client,EVCharge-App/3.2.1 (iOS),0,1,3253,0,0,1,1,2.824716439777164,none,0
645,2025-03-23 23:00:32,CP-0029,USER-00181,1654579ee6612fb0f4569bd424cdc506,10.0.0.252,10.0.0.252,0,1,5923,web_browser,EVCharge-App/3.2.1 (iOS),0,1,2927,0,0,1,1,2.8810494079653006,none,0
646,2025-08-28 06:10:15,CP-0012,USER-00040,a81f3f030195336e932fe22954fcb53d,172.16.0.219,172.16.0.219,0,1,1255,web_browser,OCPP-Client/1.6.0,1,1,1977,0,0,1,1,0.5455707278132365,none,0
647,2025-10-09 13:55:31,CP-0014,USER-00163,1a3e943802cf42d5b51ca69e387f11a4,172.16.0.30,172.16.0.30,0,2,5305,api_client,ChargingStation-Monitor/2.0,1,1,337,0,0,1,1,1.1223064837138184,none,0
648,2025-07-25 16:34:36,CP-0044,USER-00028,63947d0a608b75e7adf4872e47522148,10.0.0.19,10.0.0.19,0,2,4962,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2063,0,0,1,1,1.771355621188162,none,0
649,2025-12-15 01:12:35,CP-0007,USER-00125,5ec1b0cff2ec230f58b17c365328e750,10.0.0.110,10.0.0.110,0,2,6745,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,1125,0,0,1,1,4.368721984092607,none,0
650,2025-01-10 17:41:17,CP-0008,USER-00073,21cbbf0f7d5b9e3896e894b37e9373b5,10.0.0.216,10.0.0.216,0,1,4597,mobile_app,OCPP-Client/1.6.0,1,1,3109,0,0,1,1,0.6971977985523128,none,0
651,2025-10-04 01:47:42,CP-0020,USER-00043,9f9deac7c650e655402e148beb9a9292,172.16.0.21,91.121.84.175,2,1,458046,iot_device,ChargingStation-Monitor/2.0,0,0,204,0,0,1,1,1.5782591038055729,geo_location_anomaly,1
652,2025-03-10 17:52:59,CP-0030,USER-00130,f8e9905ad58796df29c660b52e3c5599,192.168.1.138,192.168.1.138,0,1,6581,web_browser,EVCharge-App/3.2.1 (Android),0,1,3182,0,0,1,1,4.240792108618226,none,0
653,2025-01-17 12:16:27,CP-0041,USER-00083,753f107a56e5c4a63823dbdcccac7a8e,10.0.0.227,10.0.0.227,0,2,4021,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,125,0,0,1,1,2.027857629164113,none,0
654,2025-02-21 10:29:24,CP-0016,USER-00176,c23d5ff95452a8c4f26ddec4441fa03b,10.0.0.209,91.121.84.79,0,1,209827,ocpp_client,Unknown-Browser/1.0,0,1,689,0,0,0,0,4.430842313293889,cookie_hijacking,1
655,2025-06-07 02:59:28,CP-0013,USER-00059,5103bd91b16cf068f01da7217dfe56ee,172.16.0.175,172.16.0.175,0,2,4933,iot_device,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,235,0,0,1,1,1.7252669807668704,none,0
656,2025-10-02 23:21:46,CP-0021,USER-00036,86907884aad3c2a8af9bc32cc989827f,192.168.1.159,192.168.1.159,0,1,312425,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),2,1,367409,1,0,1,1,3.669499634577106,session_replay,1
657,2025-03-24 05:26:38,CP-0037,USER-00006,9e49ba7d27c7366fa7481b05aa1bb513,192.168.1.216,192.168.1.216,0,1,2367,iot_device,OCPP-Client/1.6.0,1,1,2198,0,0,1,1,2.2599859235385136,none,0
658,2025-12-10 22:38:50,CP-0045,USER-00001,acee4f58f21e7d829706b17e0104d81e,10.0.0.166,10.0.0.166,0,1,3156,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,424,0,0,1,1,3.7924149431746055,none,0
659,2025-02-19 09:29:11,CP-0031,USER-00060,4f73fae8833448f6411b59da32de0dd5,192.168.1.48,192.168.1.48,0,2,7198,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,2716,0,0,1,1,3.333278601997024,none,0
660,2025-03-23 20:41:54,CP-0050,USER-00196,6033d735af1a3db7824f2a78b675fdf4,192.168.1.29,192.168.1.29,0,1,2857,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,2250,0,0,1,1,1.9149754445266323,none,0
661,2025-06-13 19:58:15,CP-0037,USER-00133,fda56fb9824e8e9ace1d4166ee161714,172.16.0.40,172.16.0.40,0,2,4764,iot_device,EVCharge-App/3.2.1 (Android),1,1,3418,0,0,1,1,4.712977750464897,none,0
662,2025-07-31 06:58:01,CP-0033,USER-00019,0c5e21108b4007586dcb8ff293f27d73,192.168.1.12,192.168.1.12,0,1,406,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,1762,0,0,1,1,0.5263841706769363,none,0
663,2025-11-25 07:28:14,CP-0037,USER-00194,3834edf134e703cc50a220f6987edf13,192.168.1.124,192.168.1.124,0,2,1794,iot_device,EVCharge-App/3.2.1 (Android),0,1,3546,0,0,1,1,1.7341106022820312,none,0
664,2025-07-19 05:34:27,CP-0004,USER-00019,b90b4802484de6f8df3db9a553431fb8,192.168.1.223,192.168.1.223,0,1,2516,mobile_app,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,475,0,0,1,1,0.8622049483561346,none,0
665,2025-02-19 15:59:53,CP-0017,USER-00165,03ca9e26e49d84b2384bd7ab00bb88dd,10.0.0.79,10.0.0.79,0,1,10,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,322,0,0,1,0,4.107645138907332,cross_device_theft,1
666,2025-09-04 15:44:48,CP-0002,USER-00169,cd29451dc8f21b6b74ab20d1cabdbb52,192.168.1.56,192.168.1.56,0,2,3430,ocpp_client,OCPP-Client/1.6.0,0,1,735,0,0,1,1,2.4150781517783444,none,0
667,2025-01-31 07:00:00,CP-0040,USER-00111,2997e4cd2f00138f1e6d614f94405921,192.168.1.105,192.168.1.105,0,1,465105,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,40966,0,1,1,1,4.831922399210717,session_fixation,1
668,2025-03-31 23:58:35,CP-0013,USER-00121,29051db007175284b8566f6d065c6ec2,192.168.1.56,192.168.1.56,0,1,453,iot_device,OCPP-Client/1.6.0,1,1,964,0,0,1,1,2.804421484638275,none,0
669,2025-01-03 17:23:08,CP-0050,USER-00106,03a3bedb2a7b4623605544e515a6b6e1,10.0.0.126,10.0.0.126,0,35,521244,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,908,0,0,1,1,19.8159352560424,concurrent_sessions,1
670,2025-05-11 21:41:09,CP-0032,USER-00096,5b2ab4249ae79f398725582f8f3d704a,172.16.0.28,172.16.0.28,0,1,6321,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1303,0,0,1,1,1.7501218860017267,none,0
671,2025-03-27 23:48:05,CP-0024,USER-00091,0b29e55c7c7fea280967b2bd51dcc322,10.0.0.22,10.0.0.22,0,1,5787,mobile_app,EVCharge-App/3.2.1 (Android),1,1,1870,0,0,1,1,4.302952078778153,none,0
672,2025-07-13 01:49:35,CP-0050,USER-00082,93a6df9e25d57922df671c680358e39c,10.0.0.220,10.0.0.220,0,1,7003,web_browser,ChargingStation-Monitor/2.0,1,1,2837,0,0,1,1,0.7460526033752202,none,0
673,2025-04-01 17:04:15,CP-0011,USER-00008,53dffa9fc80915d6c988f8d23fe6ee72,10.0.0.107,10.0.0.107,0,1,1716,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,885,0,0,1,1,1.687801345363147,none,0
674,2025-08-20 23:41:43,CP-0035,USER-00169,ec3a3015ad047578bc27f70eae837ba4,10.0.0.91,10.0.0.91,0,1,3696,mobile_app,EVCharge-App/3.2.1 (iOS),0,1,237,0,0,1,1,0.5638453244517596,none,0
675,2025-07-23 17:40:53,CP-0015,USER-00129,861ac377bcb94c2fecf8b7f6293d6a25,192.168.1.254,192.168.1.254,0,1,6258,web_browser,OCPP-Client/1.6.0,1,1,3523,0,0,1,1,4.3972874271479405,none,0
676,2025-06-12 14:01:00,CP-0024,USER-00006,a909e33d096d842e49fecdaca3a34a90,10.0.0.211,10.0.0.211,0,1,1822,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1619,0,0,1,1,3.4174436229865237,none,0
677,2025-10-01 13:35:28,CP-0045,USER-00052,9c8394cf98199a0b4965e2677cb37adc,10.0.0.4,10.0.0.4,0,2,2411,web_browser,ChargingStation-Monitor/2.0,1,1,3113,0,0,1,1,3.2662716233174596,none,0
678,2025-06-22 12:10:12,CP-0036,USER-00029,c84706c33d4e8f140c825d2a9544cdcd,192.168.1.154,192.168.1.154,0,1,6746,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,163,0,0,1,1,4.471593570548076,none,0
679,2025-02-01 18:20:50,CP-0041,USER-00123,24c812805963f0983078e4738982c30a,172.16.0.205,172.16.0.205,0,2,4463,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,1550,0,0,1,1,1.0830414876118648,none,0
680,2025-10-27 04:23:49,CP-0007,USER-00011,04ef2223cdc15f02777ab8af1f3a443d,192.168.1.52,192.168.1.52,0,1,6363,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,2509,0,0,1,1,1.7925887951050021,none,0
681,2025-10-03 09:34:26,CP-0041,USER-00008,b087de7f645f0c270685d0dcf5ed4ce1,192.168.1.77,192.168.1.77,0,1,392,mobile_app,EVCharge-App/3.2.1 (Android),0,1,868,0,0,1,1,1.5687840054229052,none,0
682,2025-11-15 12:05:50,CP-0043,USER-00035,af714d1fba0336b662044322bced30d3,172.16.0.210,172.16.0.210,0,2,6818,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,3355,0,0,1,1,0.5357055521025568,none,0
683,2025-06-28 00:53:41,CP-0042,USER-00005,93a36534078769891c1c8dc8aa5aa979,192.168.1.210,192.168.1.210,0,1,2615,ocpp_client,EVCharge-App/3.2.1 (iOS),0,1,2149,0,0,1,1,0.9298658402631255,none,0
684,2025-02-12 19:03:54,CP-0025,USER-00051,68c0ad3d5ebadf2e6a70c3cd48065e44,192.168.1.105,192.168.1.105,0,1,5321,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,1236,0,0,1,1,2.447895460382667,none,0
685,2025-03-06 09:56:08,CP-0039,USER-00154,a797728d0d2f797e48a5089a70ead3cd,192.168.1.222,192.168.1.222,0,2,3480,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,2211,0,0,1,1,3.4021687283822497,none,0
686,2025-07-25 12:44:27,CP-0045,USER-00010,2997e4cd2f00138f1e6d614f94405921,172.16.0.222,172.16.0.222,0,1,452100,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,52443,0,1,1,1,1.5215184578810146,session_fixation,1
687,2025-09-26 17:02:06,CP-0030,USER-00131,46c568bbd28d8e61e77d1ec8c1dfd61a,10.0.0.118,10.0.0.118,0,1,2808,api_client,ChargingStation-Monitor/2.0,1,1,2382,0,0,1,1,1.9956772975910408,none,0
688,2025-09-23 17:59:15,CP-0006,USER-00013,05b0ab798876fbf90fc6c83a36a08928,172.16.0.122,172.16.0.122,0,2,5247,api_client,ChargingStation-Monitor/2.0,0,1,2031,0,0,1,1,1.1965599108892346,none,0
689,2025-11-08 20:25:32,CP-0010,USER-00165,885dcb882249b500be29051370fe34d7,172.16.0.236,172.16.0.236,0,1,4759,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,89,0,0,1,1,4.15506332623251,none,0
690,2025-05-04 00:22:54,CP-0024,USER-00158,2997e4cd2f00138f1e6d614f94405921,172.16.0.233,172.16.0.233,0,1,8,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,45470,0,1,1,1,4.313829755629366,session_fixation,1
691,2025-09-30 10:24:49,CP-0004,USER-00034,c9769a4b2be6fea5b3e41e04f772e4b4,192.168.1.4,192.168.1.4,0,2,5789,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,2613,0,0,1,1,3.899440725178586,none,0
692,2025-07-17 06:56:56,CP-0025,USER-00178,9e8521c9d220b8257e2827d381b0575f,192.168.1.144,192.168.1.144,0,2,1735,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,418,0,0,1,1,0.8024670871722146,none,0
693,2025-08-15 23:55:07,CP-0032,USER-00177,c22d0b499066b8085edfb01a81c7a58c,172.16.0.55,172.16.0.55,0,1,4856,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,680,0,0,1,1,2.588333515641845,none,0
694,2025-05-25 14:12:05,CP-0004,USER-00185,a9c0e4e1f2b792a3a696e953cd12bc1a,10.0.0.249,10.0.0.249,0,1,4,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,2342,0,0,1,0,3.1446962907943616,cross_device_theft,1
695,2025-07-03 10:49:06,CP-0041,USER-00119,1c8a76fdb0f960a6f0cafe572e58f594,172.16.0.88,172.16.0.88,0,1,5052,web_browser,EVCharge-App/3.2.1 (Android),0,1,785,0,0,1,1,1.6297635202024887,none,0
696,2025-01-14 04:09:53,CP-0008,USER-00005,99407ecb80c4829993bc076ed5be9555,10.0.0.5,10.0.0.5,0,1,2140,web_browser,OCPP-Client/1.6.0,0,1,244,0,0,1,1,4.751574742459988,none,0
697,2025-07-09 08:14:49,CP-0010,USER-00066,e3f08795c064232224701030946f969e,172.16.0.120,172.16.0.120,0,2,3035,ocpp_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1150,0,0,1,1,3.986008580845947,none,0
698,2025-12-21 00:50:13,CP-0001,USER-00037,74da7fbf68b6c4f2b06f92a2a94d2552,10.0.0.53,10.0.0.53,0,2,4776,mobile_app,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,523,0,0,1,1,0.9708197867093747,none,0
